datetime;season;holiday;workingday;weather;temp;atemp;humidity;windspeed;casual;registered;count;Порядковый номер;;;
19.03.2011 17:00;1;0;0;1;19,68;23,485;31;22,0028;138;140;278;1317;;;
04.04.2011 19:00;2;0;1;1;28,7;31,82;24;31,0009;51;227;278;1415;;;
08.11.2011 19:00;4;0;1;1;18,86;22,725;59;0;14;264;278;4698;;;
16.03.2012 07:00;1;0;1;2;16,4;20,455;87;12,998;13;265;278;6697;;;
04.05.2012 13:00;2;0;1;2;26,24;30,305;73;0;71;207;278;7325;;;
03.08.2012 21:00;3;0;1;2;31,16;36,365;66;12,998;54;224;278;8677;;;
04.08.2012 09:00;3;0;0;1;31,98;37,88;65;15,0013;61;217;278;8689;;;
08.08.2012 15:00;3;0;1;2;34,44;37,88;44;12,998;110;168;278;8791;;;
12.09.2012 14:00;3;0;1;1;28,7;31,82;37;11,0014;78;200;278;9342;;;
06.11.2012 13:00;4;0;1;1;13,94;16,665;46;8,9981;46;232;278;10109;;;
16.11.2012 13:00;4;0;1;1;17,22;21,21;38;12,998;52;226;278;10348;;;
19.11.2012 09:00;4;0;1;2;14,76;16,665;66;16,9979;18;260;278;10416;;;
14.05.2011 11:00;2;0;0;2;21,32;25;94;8,9981;72;207;279;2102;;;
14.05.2011 12:00;2;0;0;3;21,32;25;100;6,0032;75;204;279;2103;;;
05.06.2011 20:00;2;0;0;1;27,06;31,06;69;12,998;84;195;279;2351;;;
02.09.2011 13:00;3;0;1;2;27,88;31,82;65;8,9981;72;207;279;3640;;;
17.05.2012 11:00;2;0;1;1;23,78;27,275;49;15,0013;77;202;279;7635;;;
07.07.2012 17:00;3;0;0;1;39,36;42,425;26;8,9981;103;176;279;8313;;;
15.09.2012 22:00;3;0;0;1;22,96;26,515;52;0;82;197;279;9422;;;
03.10.2012 13:00;4;0;1;2;28,7;33,335;74;7,0015;55;224;279;9581;;;
18.03.2011 08:00;1;0;1;1;17,22;21,21;67;16,9979;24;256;280;1284;;;
08.06.2011 20:00;2;0;1;1;32,8;39,395;63;8,9981;55;225;280;2423;;;
04.07.2011 10:00;3;1;0;2;31,16;34,85;55;6,0032;166;114;280;2773;;;
16.08.2011 20:00;3;0;1;1;30,34;33,335;51;0;48;232;280;3527;;;
17.08.2011 20:00;3;0;1;1;30,34;34,09;58;16,9979;37;243;280;3551;;;
01.09.2011 20:00;3;0;1;1;27,06;31,06;61;15,0013;33;247;280;3623;;;
15.12.2011 09:00;4;0;1;2;14,76;16,665;62;19,0012;6;274;280;5312;;;
14.02.2012 07:00;1;0;1;2;9,84;12,88;60;6,0032;4;276;280;6194;;;
09.04.2012 12:00;2;0;1;1;22,14;25,76;28;47,9988;94;186;280;6989;;;
12.04.2012 20:00;2;0;1;1;18,04;21,97;33;16,9979;26;254;280;7068;;;
09.05.2012 12:00;2;0;1;2;25,42;31,06;57;15,0013;58;222;280;7444;;;
16.06.2012 22:00;2;0;0;1;25,42;31,06;53;19,9995;91;189;280;8078;;;
09.07.2012 15:00;3;0;1;2;31,16;34,09;45;15,0013;66;214;280;8359;;;
10.07.2012 13:00;3;0;1;1;33,62;36,365;38;12,998;77;203;280;8381;;;
01.08.2012 13:00;3;0;1;1;32,8;37,12;52;11,0014;59;221;280;8621;;;
08.08.2012 12:00;3;0;1;2;32,8;37,12;52;0;63;217;280;8788;;;
14.09.2012 11:00;3;0;1;2;27,88;31,82;61;7,0015;84;196;280;9387;;;
18.11.2012 17:00;4;0;0;2;15,58;19,695;66;16,9979;48;232;280;10400;;;
04.12.2012 21:00;4;0;1;2;20,5;24,24;63;16,9979;28;252;280;10524;;;
13.12.2012 15:00;4;0;1;1;14,76;17,425;34;8,9981;40;240;280;10734;;;
01.04.2011 17:00;2;0;1;1;13,94;15,15;46;22,0028;36;245;281;1341;;;
10.04.2011 14:00;2;0;0;1;20,5;24,24;72;12,998;148;133;281;1554;;;
01.05.2011 12:00;2;0;0;2;19,68;23,485;77;7,0015;109;172;281;1791;;;
05.07.2011 16:00;3;0;1;1;33,62;37,88;46;7,0015;79;202;281;2803;;;
13.08.2011 16:00;3;0;0;2;28,7;33,335;74;19,0012;148;133;281;3451;;;
14.08.2011 12:00;3;0;0;2;28,7;33,335;79;15,0013;98;183;281;3471;;;
06.09.2011 19:00;3;0;1;2;22,14;25,76;88;27,9993;12;269;281;3741;;;
09.11.2011 16:00;4;0;1;1;21,32;25;48;12,998;24;257;281;4719;;;
04.01.2012 17:00;1;0;1;2;8,2;9,85;40;12,998;9;272;281;5511;;;
10.01.2012 19:00;1;0;1;1;15,58;19,695;46;7,0015;11;270;281;5656;;;
12.01.2012 16:00;1;0;1;1;18,86;22,725;67;12,998;33;248;281;5701;;;
08.02.2012 07:00;1;0;1;2;9,84;12,88;70;7,0015;5;276;281;6050;;;
14.02.2012 19:00;1;0;1;2;14,76;17,425;50;11,0014;11;270;281;6206;;;
12.03.2012 09:00;1;0;1;1;15,58;19,695;54;11,0014;21;260;281;6603;;;
02.04.2012 12:00;2;0;1;1;18,04;21,97;44;30,0026;100;181;281;6821;;;
02.04.2012 13:00;2;0;1;1;18,86;22,725;36;19,9995;97;184;281;6822;;;
09.04.2012 13:00;2;0;1;1;22,14;25,76;28;39,0007;108;173;281;6990;;;
13.06.2012 15:00;2;0;1;1;29,52;32,575;32;32,9975;65;216;281;7999;;;
09.08.2012 13:00;3;0;1;1;35,26;39,395;41;7,0015;80;201;281;8813;;;
18.09.2012 18:00;3;0;1;2;24,6;27,275;88;11,0014;19;262;281;9490;;;
15.03.2011 08:00;1;0;1;1;10,66;14,395;70;6,0032;23;259;282;1214;;;
19.05.2011 20:00;2;0;1;1;22,14;25,76;77;19,0012;46;236;282;2231;;;
01.08.2011 07:00;3;0;1;1;30,34;34,09;62;0;24;258;282;3154;;;
04.08.2011 07:00;3;0;1;2;27,88;31,82;89;19,9995;11;271;282;3226;;;
08.08.2011 16:00;3;0;1;1;35,26;38,635;39;19,0012;64;218;282;3331;;;
10.08.2011 16:00;3;0;1;1;35,26;37,12;26;19,9995;76;206;282;3379;;;
05.10.2011 16:00;4;0;1;1;26,24;31,06;47;22,0028;37;245;282;4168;;;
02.11.2011 19:00;4;0;1;1;16,4;20,455;76;8,9981;25;257;282;4554;;;
17.02.2012 19:00;1;0;1;1;15,58;19,695;37;15,0013;16;266;282;6278;;;
19.03.2012 12:00;1;0;1;1;24,6;30,305;64;16,9979;71;211;282;6774;;;
10.04.2012 20:00;2;0;1;1;18,86;22,725;28;26,0027;34;248;282;7021;;;
01.05.2012 21:00;2;0;1;1;26,24;30,305;65;8,9981;31;251;282;7261;;;
04.06.2012 09:00;2;0;1;1;25,42;31,06;43;19,0012;38;244;282;7777;;;
04.06.2012 12:00;2;0;1;1;26,24;31,06;41;30,0026;62;220;282;7780;;;
14.07.2012 09:00;3;0;0;1;27,06;31,06;74;12,998;82;200;282;8473;;;
13.12.2012 12:00;4;0;1;1;14,76;16,665;40;16,9979;30;252;282;10731;;;
17.12.2012 09:00;4;0;1;2;16,4;20,455;87;0;11;271;282;10824;;;
17.05.2011 20:00;2;0;1;1;23,78;27,275;83;27,9993;30;253;283;2183;;;
15.08.2011 16:00;3;0;1;1;30,34;34,09;55;22,0028;58;225;283;3499;;;
02.09.2011 14:00;3;0;1;2;28,7;32,575;61;7,0015;75;208;283;3641;;;
05.12.2011 07:00;4;0;1;1;13,12;17,425;90;0;9;274;283;5070;;;
10.12.2011 12:00;4;0;0;1;13,12;14,395;45;27,9993;48;235;283;5195;;;
01.02.2012 16:00;1;0;1;1;24,6;31,06;40;15,0013;22;261;283;5892;;;
17.02.2012 09:00;1;0;1;2;10,66;15,15;100;0;8;275;283;6268;;;
14.03.2012 15:00;1;0;1;1;28,7;31,82;24;0;86;197;283;6657;;;
04.04.2012 12:00;2;0;1;2;24,6;31,06;46;27,9993;73;210;283;6869;;;
10.04.2012 13:00;2;0;1;1;21,32;25;23;11,0014;81;202;283;7014;;;
03.05.2012 15:00;2;0;1;1;27,06;31,06;61;12,998;63;220;283;7303;;;
05.06.2012 21:00;2;0;1;1;22,14;25,76;56;11,0014;30;253;283;7813;;;
03.07.2012 13:00;3;0;1;1;36,9;38,635;25;8,9981;80;203;283;8213;;;
07.08.2012 12:00;3;0;1;2;32,8;37,88;55;8,9981;86;197;283;8764;;;
14.08.2012 15:00;3;0;1;1;33,62;37,88;46;15,0013;84;199;283;8935;;;
13.09.2012 13:00;3;0;1;1;28,7;31,82;42;0;60;223;283;9365;;;
18.10.2012 21:00;4;0;1;2;22,14;25,76;77;12,998;38;245;283;9949;;;
07.11.2012 00:00;4;0;1;2;12,3;14,395;56;19,0012;49;234;283;10120;;;
10.11.2012 19:00;4;0;0;1;18,86;22,725;51;6,0032;55;228;283;10210;;;
11.04.2011 19:00;2;0;1;1;29,52;33,335;51;30,0026;73;211;284;1582;;;
01.06.2011 07:00;2;0;1;2;28,7;33,335;79;11,0014;19;265;284;2242;;;
02.07.2011 20:00;3;0;0;1;31,16;34,09;45;19,0012;136;148;284;2735;;;
05.07.2011 20:00;3;0;1;1;31,16;36,365;66;7,0015;59;225;284;2807;;;
05.09.2011 16:00;3;1;0;2;27,88;31,82;79;19,0012;92;192;284;3715;;;
09.03.2012 09:00;1;0;1;2;13,94;14,395;42;35,0008;17;267;284;6532;;;
05.05.2012 09:00;2;0;0;1;25,42;29,545;78;7,0015;61;223;284;7345;;;
14.06.2012 13:00;2;0;1;1;27,88;31,82;57;11,0014;71;213;284;8021;;;
16.07.2012 22:00;3;0;1;1;31,16;35,605;62;6,0032;56;228;284;8534;;;
01.08.2012 12:00;3;0;1;1;32,8;37,12;49;7,0015;75;209;284;8620;;;
15.10.2012 12:00;4;0;1;3;24,6;28,79;78;22,0028;73;211;284;9868;;;
10.12.2012 09:00;4;0;1;2;17,22;21,21;100;15,0013;11;273;284;10656;;;
17.02.2011 08:00;1;0;1;1;13,12;16,665;57;6,0032;18;267;285;814;;;
04.06.2011 19:00;2;0;0;2;28,7;31,82;39;6,0032;79;206;285;2326;;;
10.06.2011 16:00;2;0;1;1;33,62;39,395;56;19,9995;46;239;285;2467;;;
07.07.2011 20:00;3;0;1;1;31,16;35,605;58;23,9994;61;224;285;2855;;;
09.08.2011 16:00;3;0;1;1;35,26;38,635;39;19,9995;57;228;285;3355;;;
15.08.2011 20:00;3;0;1;1;27,06;31,06;74;8,9981;45;240;285;3503;;;
07.09.2011 17:00;3;0;1;3;26,24;28,79;89;0;21;264;285;3763;;;
09.09.2011 16:00;3;0;1;1;30,34;34,85;66;8,9981;41;244;285;3809;;;
12.11.2011 17:00;4;0;0;1;20,5;24,24;34;16,9979;92;193;285;4792;;;
12.06.2012 09:00;2;0;1;2;26,24;28,79;89;19,0012;31;254;285;7969;;;
06.07.2012 15:00;3;0;1;1;37,72;40,91;29;12,998;79;206;285;8287;;;
08.07.2012 20:00;3;0;0;1;31,16;36,365;70;6,0032;79;206;285;8340;;;
06.08.2012 12:00;3;0;1;2;31,98;36,365;55;6,0032;72;213;285;8740;;;
10.09.2012 21:00;3;0;1;1;22,96;26,515;49;11,0014;29;256;285;9301;;;
18.10.2012 14:00;4;0;1;2;25,42;31,06;50;19,9995;94;191;285;9942;;;
15.11.2012 20:00;4;0;1;1;13,94;17,425;61;7,0015;23;262;285;10331;;;
05.12.2012 15:00;4;0;1;1;19,68;23,485;33;19,0012;20;265;285;10542;;;
09.12.2012 13:00;4;0;0;2;15,58;19,695;87;19,0012;65;220;285;10636;;;
12.12.2012 09:00;4;0;1;2;11,48;14,395;61;8,9981;13;272;285;10704;;;
18.04.2011 19:00;2;0;1;1;22,96;26,515;46;16,9979;42;244;286;1750;;;
11.06.2011 18:00;2;0;0;2;29,52;34,09;62;8,9981;131;155;286;2493;;;
04.08.2011 20:00;3;0;1;2;28,7;33,335;74;12,998;41;245;286;3239;;;
08.08.2011 20:00;3;0;1;1;32,8;37,88;55;0;71;215;286;3335;;;
15.11.2011 19:00;4;0;1;2;20,5;24,24;72;23,9994;27;259;286;4866;;;
10.12.2011 13:00;4;0;0;1;13,94;15,15;34;27,9993;47;239;286;5196;;;
18.02.2012 11:00;1;0;0;1;13,12;16,665;57;8,9981;102;184;286;6294;;;
01.03.2012 09:00;1;0;1;1;18,86;22,725;77;16,9979;5;281;286;6340;;;
12.03.2012 20:00;1;0;1;2;22,96;26,515;49;15,0013;49;237;286;6614;;;
19.03.2012 15:00;1;0;1;1;26,24;31,06;57;15,0013;97;189;286;6777;;;
09.04.2012 09:00;2;0;1;1;18,86;22,725;31;23,9994;50;236;286;6986;;;
13.04.2012 20:00;2;0;1;1;20,5;24,24;29;8,9981;44;242;286;7092;;;
16.05.2012 22:00;2;0;1;1;26,24;30,305;73;11,0014;33;253;286;7622;;;
15.06.2012 11:00;2;0;1;1;27,06;31,06;50;12,998;106;180;286;8043;;;
02.08.2012 12:00;3;0;1;1;34,44;37,88;44;8,9981;56;230;286;8644;;;
10.08.2012 21:00;3;0;1;1;30,34;34,85;66;16,9979;50;236;286;8845;;;
14.08.2012 13:00;3;0;1;1;32,8;36,365;46;6,0032;83;203;286;8933;;;
19.09.2012 14:00;3;0;1;1;25,42;31,06;38;16,9979;59;227;286;9510;;;
18.12.2012 13:00;4;0;1;1;20,5;24,24;42;19,0012;51;235;286;10852;;;
10.07.2011 11:00;3;0;0;1;31,98;36,365;55;12,998;110;177;287;2918;;;
12.08.2011 20:00;3;0;1;1;29,52;32,575;42;15,0013;77;210;287;3431;;;
02.09.2011 19:00;3;0;1;1;27,06;31,06;69;8,9981;67;220;287;3646;;;
19.11.2011 16:00;4;0;0;1;17,22;21,21;38;19,9995;99;188;287;4959;;;
15.12.2011 19:00;4;0;1;2;21,32;25;59;19,0012;13;274;287;5322;;;
06.03.2012 19:00;1;0;1;1;13,94;15,15;46;19,9995;9;278;287;6470;;;
15.03.2012 15:00;1;0;1;1;29,52;32,575;32;15,0013;100;187;287;6681;;;
05.04.2012 14:00;2;0;1;1;18,86;22,725;33;11,0014;143;144;287;6895;;;
12.04.2012 09:00;2;0;1;1;14,76;16,665;57;23,9994;16;271;287;7057;;;
12.05.2012 20:00;2;0;0;1;25,42;31,06;46;11,0014;113;174;287;7524;;;
07.07.2012 19:00;3;0;0;1;37,72;41,665;33;8,9981;68;219;287;8315;;;
06.08.2012 14:00;3;0;1;1;33,62;37,88;46;0;99;188;287;8742;;;
04.09.2012 12:00;3;0;1;1;31,16;36,365;70;19,0012;54;233;287;9148;;;
08.12.2012 10:00;4;0;0;2;16,4;20,455;87;8,9981;43;244;287;10609;;;
10.04.2011 16:00;2;0;0;2;21,32;25;72;11,0014;135;153;288;1556;;;
12.05.2011 16:00;2;0;1;2;26,24;31,06;57;16,9979;50;238;288;2059;;;
02.08.2011 20:00;3;0;1;2;33,62;37,88;46;16,9979;40;248;288;3191;;;
11.08.2011 20:00;3;0;1;1;29,52;32,575;37;8,9981;56;232;288;3407;;;
09.09.2011 08:00;3;0;1;3;25,42;27,275;94;11,0014;12;276;288;3801;;;
11.12.2011 12:00;4;0;0;1;10,66;15,15;35;0;42;246;288;5219;;;
16.02.2012 07:00;1;0;1;2;12,3;15,15;70;8,9981;3;285;288;6242;;;
07.03.2012 16:00;1;0;1;1;22,96;26,515;37;27,9993;34;254;288;6491;;;
14.03.2012 21:00;1;0;1;1;24,6;31,06;40;6,0032;47;241;288;6663;;;
16.04.2012 14:00;2;1;0;1;31,16;34,09;45;22,0028;105;183;288;7158;;;
06.07.2012 22:00;3;0;1;1;32,8;37,88;55;12,998;78;210;288;8294;;;
13.07.2012 11:00;3;0;1;2;31,16;34,09;45;8,9981;68;220;288;8451;;;
18.07.2012 22:00;3;0;1;1;31,16;35,605;58;6,0032;42;246;288;8582;;;
01.08.2012 22:00;3;0;1;1;29,52;34,09;70;7,0015;37;251;288;8630;;;
04.10.2012 12:00;4;0;1;2;29,52;33,335;54;12,998;57;231;288;9604;;;
07.05.2011 18:00;2;0;0;1;23,78;27,275;37;11,0014;114;175;289;1941;;;
11.05.2011 16:00;2;0;1;1;27,06;31,06;39;0;49;240;289;2035;;;
18.09.2011 18:00;3;0;0;2;22,96;26,515;60;7,0015;66;223;289;4026;;;
08.11.2011 16:00;4;0;1;1;22,96;26,515;46;8,9981;39;250;289;4695;;;
04.01.2012 18:00;1;0;1;2;8,2;10,605;37;8,9981;9;280;289;5512;;;
07.02.2012 09:00;1;0;1;1;13,12;16,665;49;0;11;278;289;6028;;;
16.02.2012 17:00;1;0;1;3;13,94;18,18;87;0;8;281;289;6252;;;
04.08.2012 21:00;3;0;0;1;32,8;38,635;59;16,9979;96;193;289;8701;;;
06.08.2012 13:00;3;0;1;1;32,8;37,12;49;15,0013;85;204;289;8741;;;
19.09.2012 13:00;3;0;1;1;24,6;31,06;40;16,9979;55;234;289;9509;;;
02.10.2012 21:00;4;0;1;3;25,42;27,275;94;7,0015;24;265;289;9565;;;
03.05.2011 20:00;2;0;1;1;27,06;31,06;61;12,998;28;262;290;1847;;;
17.05.2011 16:00;2;0;1;1;25,42;30,305;61;22,0028;73;217;290;2179;;;
09.07.2011 11:00;3;0;0;1;31,98;34,85;46;19,9995;101;189;290;2894;;;
04.08.2011 16:00;3;0;1;1;31,16;35,605;62;22,0028;70;220;290;3235;;;
06.08.2011 10:00;3;0;0;2;30,34;34,85;70;19,0012;91;199;290;3277;;;
04.11.2011 16:00;4;0;1;1;18,86;22,725;36;26,0027;53;237;290;4599;;;
16.06.2012 21:00;2;0;0;2;26,24;31,06;50;15,0013;98;192;290;8077;;;
10.08.2012 13:00;3;0;1;2;31,16;35,605;58;23,9994;66;224;290;8837;;;
13.08.2012 21:00;3;0;1;1;29,52;34,09;66;12,998;44;246;290;8917;;;
05.09.2012 09:00;3;0;1;1;30,34;34,85;70;16,9979;27;263;290;9169;;;
18.09.2012 20:00;3;0;1;2;24,6;27,275;88;12,998;19;271;290;9492;;;
16.11.2012 12:00;4;0;1;1;16,4;20,455;43;19,0012;28;262;290;10347;;;
12.04.2011 17:00;2;0;1;3;18,04;21,97;77;15,0013;29;262;291;1604;;;
10.05.2011 20:00;2;0;1;1;22,14;25,76;60;8,9981;50;241;291;2015;;;
05.08.2011 20:00;3;0;1;1;29,52;33,335;58;15,0013;70;221;291;3263;;;
06.09.2011 17:00;3;0;1;2;22,14;25,76;88;26,0027;15;276;291;3739;;;
06.02.2012 19:00;1;0;1;1;14,76;16,665;43;16,9979;7;284;291;6014;;;
05.04.2012 13:00;2;0;1;1;18,86;22,725;31;0;89;202;291;6894;;;
06.04.2012 11:00;2;0;1;1;16,4;20,455;37;19,9995;112;179;291;6916;;;
15.04.2012 20:00;2;0;0;1;26,24;31,06;50;15,0013;86;205;291;7140;;;
11.05.2012 11:00;2;0;1;1;22,96;26,515;35;16,9979;88;203;291;7491;;;
08.06.2012 22:00;2;0;1;1;27,88;31,82;41;7,0015;61;230;291;7886;;;
19.06.2012 22:00;2;0;1;1;29,52;34,85;79;6,0032;51;240;291;8150;;;
08.07.2012 16:00;3;0;0;2;32,8;40,15;66;15,0013;65;226;291;8336;;;
10.10.2012 11:00;4;0;1;1;22,14;25,76;52;12,998;53;238;291;9747;;;
11.10.2012 13:00;4;0;1;1;20,5;24,24;31;7,0015;48;243;291;9773;;;
03.04.2011 15:00;2;0;0;2;18,86;22,725;33;0;174;118;292;1387;;;
06.05.2011 19:00;2;0;1;3;22,14;25,76;52;23,9994;39;253;292;1918;;;
01.07.2011 13:00;3;0;1;1;32,8;34,09;24;0;83;209;292;2704;;;
07.07.2011 07:00;3;0;1;2;27,06;29,545;89;7,0015;13;279;292;2842;;;
09.08.2011 20:00;3;0;1;1;32,8;36,365;43;12,998;34;258;292;3359;;;
13.08.2011 18:00;3;0;0;1;28,7;33,335;74;15,0013;123;169;292;3453;;;
14.08.2011 16:00;3;0;0;1;30,34;34,85;66;11,0014;116;176;292;3475;;;
13.09.2011 16:00;3;0;1;1;30,34;33,335;51;15,0013;41;251;292;3904;;;
02.10.2011 11:00;4;0;0;2;15,58;19,695;66;16,9979;74;218;292;4091;;;
03.11.2011 07:00;4;0;1;2;13,12;16,665;81;6,0032;12;280;292;4566;;;
03.12.2011 13:00;4;0;0;1;14,76;18,18;50;6,0032;70;222;292;5028;;;
19.05.2012 09:00;2;0;0;1;22,96;26,515;43;11,0014;79;213;292;7681;;;
04.06.2012 15:00;2;0;1;1;27,06;31,06;39;19,9995;77;215;292;7783;;;
19.06.2012 12:00;2;0;1;1;28,7;32,575;65;6,0032;70;222;292;8140;;;
11.07.2012 12:00;3;0;1;2;31,98;34,85;43;0;69;223;292;8404;;;
12.07.2012 12:00;3;0;1;1;31,98;34,09;35;8,9981;71;221;292;8428;;;
19.07.2012 15:00;3;0;1;1;34,44;38,635;47;6,0032;66;226;292;8599;;;
18.08.2012 09:00;3;0;0;1;27,06;31,06;65;19,0012;81;211;292;9025;;;
02.09.2012 19:00;3;0;0;2;28,7;33,335;84;15,0013;140;152;292;9107;;;
04.09.2012 15:00;3;0;1;1;32,8;38,635;59;31,0009;68;224;292;9151;;;
02.11.2012 12:00;4;0;1;1;17,22;21,21;41;23,9994;52;240;292;10012;;;
03.06.2011 20:00;2;0;1;1;26,24;31,06;29;11,0014;57;236;293;2303;;;
10.12.2011 14:00;4;0;0;1;13,94;15,15;31;22,0028;51;242;293;5197;;;
04.07.2012 09:00;3;1;0;1;31,16;34,85;52;0;90;203;293;8233;;;
05.07.2012 09:00;3;0;1;1;34,44;39,395;49;19,9995;47;246;293;8257;;;
06.07.2012 13:00;3;0;1;1;36,9;39,395;27;7,0015;99;194;293;8285;;;
18.09.2012 09:00;3;0;1;2;27,06;30,305;83;39,0007;27;266;293;9481;;;
02.12.2012 10:00;4;0;0;2;12,3;16,665;87;0;63;230;293;10465;;;
05.12.2012 20:00;4;0;1;1;13,94;15,15;46;26,0027;19;274;293;10547;;;
14.05.2011 15:00;2;0;0;2;22,14;25,76;94;11,0014;73;221;294;2106;;;
18.05.2011 16:00;2;0;1;1;24,6;29,545;73;12,998;53;241;294;2203;;;
16.06.2011 16:00;2;0;1;3;27,06;31,06;69;12,998;36;258;294;2611;;;
07.10.2011 19:00;4;0;1;1;22,96;26,515;52;0;51;243;294;4219;;;
06.01.2012 16:00;1;0;1;1;21,32;25;27;19,0012;35;259;294;5558;;;
16.03.2012 12:00;1;0;1;2;18,04;21,97;82;8,9981;72;222;294;6702;;;
04.05.2012 09:00;2;0;1;1;24,6;28,79;78;0;32;262;294;7321;;;
07.07.2012 16:00;3;0;0;1;41;43,18;19;11,0014;102;192;294;8312;;;
15.07.2012 20:00;3;0;0;1;29,52;34,85;79;16,9979;95;199;294;8508;;;
15.08.2012 13:00;3;0;1;2;31,98;35,605;49;12,998;88;206;294;8957;;;
04.10.2012 13:00;4;0;1;2;29,52;33,335;58;22,0028;63;231;294;9605;;;
02.11.2012 13:00;4;0;1;1;16,4;20,455;43;23,9994;64;230;294;10013;;;
10.12.2012 07:00;4;0;1;2;15,58;19,695;94;16,9979;3;291;294;10654;;;
14.05.2011 16:00;2;0;0;2;22,14;25,76;94;12,998;107;188;295;2107;;;
03.09.2011 19:00;3;0;0;1;28,7;33,335;74;8,9981;147;148;295;3670;;;
07.11.2011 16:00;4;0;1;1;21,32;25;45;0;40;255;295;4671;;;
13.11.2011 11:00;4;0;0;1;18,86;22,725;40;27,9993;108;187;295;4810;;;
16.12.2011 18:00;4;0;1;2;13,12;15,15;45;16,9979;10;285;295;5345;;;
09.02.2012 19:00;1;0;1;1;13,12;16,665;33;7,0015;8;287;295;6086;;;
08.05.2012 09:00;2;0;1;2;22,96;26,515;68;23,9994;37;258;295;7417;;;
02.07.2012 09:00;3;0;1;1;31,98;34,85;46;16,9979;56;239;295;8185;;;
01.08.2012 15:00;3;0;1;1;33,62;37,88;46;11,0014;89;206;295;8623;;;
17.09.2012 12:00;3;0;1;2;25,42;30,305;69;12,998;62;233;295;9460;;;
16.12.2012 11:00;4;0;0;2;14,76;17,425;87;8,9981;47;248;295;10802;;;
04.05.2011 19:00;2;0;1;1;17,22;21,21;58;23,9994;30;266;296;1870;;;
19.06.2011 18:00;2;0;0;2;30,34;34,09;58;6,0032;78;218;296;2685;;;
16.07.2011 20:00;3;0;0;1;29,52;33,335;51;15,0013;108;188;296;3071;;;
04.12.2011 15:00;4;0;0;1;17,22;21,21;62;12,998;69;227;296;5054;;;
05.02.2012 16:00;1;0;0;1;12,3;14,395;56;15,0013;35;261;296;5988;;;
16.03.2012 19:00;1;0;1;2;18,86;22,725;88;0;23;273;296;6709;;;
13.04.2012 07:00;2;0;1;1;13,94;15,91;61;15,0013;13;283;296;7079;;;
05.09.2012 21:00;3;0;1;1;29,52;34,85;79;0;18;278;296;9181;;;
07.09.2012 11:00;3;0;1;1;31,16;35,605;62;8,9981;81;215;296;9219;;;
15.09.2012 21:00;3;0;0;1;22,96;26,515;52;7,0015;86;210;296;9421;;;
16.09.2012 09:00;3;0;0;1;23,78;27,275;60;8,9981;70;226;296;9433;;;
01.11.2012 20:00;4;0;1;2;15,58;19,695;54;16,9979;16;280;296;9996;;;
10.04.2011 15:00;2;0;0;1;20,5;24,24;77;15,0013;156;141;297;1555;;;
18.04.2011 08:00;2;0;1;1;18,86;22,725;63;0;20;277;297;1739;;;
12.05.2011 07:00;2;0;1;1;18,86;22,725;88;8,9981;14;283;297;2050;;;
14.06.2011 20:00;2;0;1;1;24,6;31,06;56;11,0014;60;237;297;2567;;;
04.09.2011 10:00;3;0;0;1;28,7;33,335;74;8,9981;150;147;297;3685;;;
17.09.2011 14:00;3;0;0;2;21,32;25;72;12,998;123;174;297;3998;;;
07.01.2012 18:00;1;0;0;1;22,14;25,76;45;8,9981;49;248;297;5584;;;
10.03.2012 18:00;1;0;0;1;14,76;18,18;21;6,0032;67;230;297;6565;;;
16.04.2012 09:00;2;1;0;1;25,42;30,305;69;15,0013;59;238;297;7153;;;
17.04.2012 21:00;2;0;1;1;22,96;26,515;26;19,9995;37;260;297;7189;;;
18.07.2012 09:00;3;0;1;1;33,62;39,395;56;0;44;253;297;8569;;;
13.09.2012 12:00;3;0;1;1;27,88;31,82;44;7,0015;57;240;297;9364;;;
10.10.2012 13:00;4;0;1;1;22,96;26,515;49;0;60;237;297;9749;;;
03.11.2012 18:00;4;0;0;2;14,76;16,665;46;19,0012;58;239;297;10042;;;
01.12.2012 18:00;4;0;0;2;13,94;18,18;76;0;42;255;297;10449;;;
07.05.2011 10:00;2;0;0;1;22,96;26,515;49;19,9995;90;208;298;1933;;;
11.08.2011 16:00;3;0;1;1;32,8;34,85;27;12,998;57;241;298;3403;;;
12.09.2011 16:00;3;0;1;1;29,52;33,335;48;0;60;238;298;3880;;;
01.11.2011 16:00;4;0;1;1;19,68;23,485;44;11,0014;46;252;298;4527;;;
04.04.2012 21:00;2;0;1;1;24,6;30,305;23;22,0028;43;255;298;6878;;;
01.06.2012 09:00;2;0;1;2;26,24;28,79;83;15,0013;24;274;298;7705;;;
06.06.2012 21:00;2;0;1;1;22,14;25,76;73;11,0014;38;260;298;7837;;;
14.06.2012 14:00;2;0;1;1;28,7;32,575;54;19,0012;84;214;298;8022;;;
08.07.2012 15:00;3;0;0;3;37,72;44,695;42;19,0012;80;218;298;8335;;;
19.08.2012 12:00;3;0;0;3;26,24;30,305;73;0;112;186;298;9052;;;
08.10.2012 10:00;4;1;0;2;15,58;19,695;68;8,9981;69;229;298;9698;;;
17.03.2011 08:00;1;0;1;1;14,76;17,425;66;8,9981;17;282;299;1261;;;
06.06.2011 07:00;2;0;1;1;25,42;29,545;78;7,0015;18;281;299;2362;;;
12.09.2011 20:00;3;0;1;1;27,06;31,06;65;0;41;258;299;3884;;;
